Customer_ID,Total_Sales,Total_Orders,First_Order,Last_Order,Customer_Lifespan_Years,Avg_Order_Value,Purchase_Frequency,CLV
CUST0458,150.81876430248758,2,2022-10-04 20:00:00,2022-10-09 07:00:00,0.010958904109589041,75.40938215124379,182.5,13762.212242601992
CUST0459,657.0651546692068,7,2022-04-09 01:00:00,2023-02-09 05:00:00,0.8383561643835616,93.86645066702954,8.34967320261438,783.7541877590212
CUST0460,1056.6359085537,9,2022-01-02 08:00:00,2023-02-16 08:00:00,1.1232876712328768,117.40398983929998,8.012195121951219,940.6636746880498
CUST0461,634.8627182166865,5,2022-02-11 02:00:00,2023-01-29 16:00:00,0.9643835616438357,126.9725436433373,5.184659090909091,658.30935269628
CUST0462,188.40089054496644,2,2022-08-22 12:00:00,2022-10-05 23:00:00,0.12054794520547946,94.20044527248322,16.59090909090909,1562.871023838926
CUST0463,326.4194040563085,3,2022-05-28 21:00:00,2022-11-11 16:00:00,0.4547945205479452,108.80646801876951,6.596385542168674,717.7294125334494
CUST0464,485.5360860352602,5,2022-01-14 17:00:00,2023-02-07 23:00:00,1.0657534246575342,97.10721720705205,4.691516709511569,455.580132141054
CUST0465,433.2957418571227,6,2022-05-23 19:00:00,2022-11-20 20:00:00,0.4958904109589041,72.21595697618712,12.099447513812155,873.7731810930927
CUST0466,112.22456837736014,1,2022-03-24 04:00:00,2022-03-24 04:00:00,1.0,112.22456837736014,1.0,112.22456837736014
CUST0467,570.9244171990224,5,2022-01-01 10:00:00,2023-01-10 19:00:00,1.0246575342465754,114.18488343980448,4.879679144385027,557.1855943252491
CUST0468,340.70617644554113,4,2022-02-25 08:00:00,2022-12-26 03:00:00,0.8301369863013699,85.17654411138528,4.818481848184819,410.4216316918235
CUST0469,145.69784676346606,2,2022-03-15 00:00:00,2023-02-16 01:00:00,0.9260273972602739,72.84892338173303,2.1597633136094676,157.33643215581395
CUST0470,235.37182087677223,3,2022-01-19 04:00:00,2023-01-23 08:00:00,1.010958904109589,78.45727362559074,2.9674796747967482,232.8203648239075
CUST0471,1138.7214930001483,12,2022-01-23 19:00:00,2023-01-26 00:00:00,1.0054794520547945,94.89345775001236,11.934604904632153,1132.5159262808015
CUST0472,457.7325846934837,4,2022-10-30 20:00:00,2023-02-13 12:00:00,0.2876712328767123,114.43314617337093,13.904761904761905,1591.1656515535387
CUST0473,142.19081836332916,2,2022-01-15 19:00:00,2022-06-03 20:00:00,0.38082191780821917,71.09540918166458,5.251798561151079,373.37876764471326
CUST0474,466.44768328614737,4,2022-01-28 15:00:00,2023-01-23 19:00:00,0.9863013698630136,116.61192082153684,4.055555555555555,472.9261233317883
CUST0475,269.7094460930507,3,2022-01-02 15:00:00,2022-08-23 08:00:00,0.6356164383561644,89.90314869768356,4.719827586206896,424.3273613101874
CUST0476,617.7751609655563,8,2022-02-07 10:00:00,2022-12-04 20:00:00,0.821917808219178,77.22189512069454,9.733333333333334,751.626445841427
CUST0477,497.68448906314256,6,2022-01-20 15:00:00,2023-02-19 13:00:00,1.0794520547945206,82.94741484385709,5.558375634517766,461.0528896143325
CUST0478,693.8994964387842,6,2022-03-03 18:00:00,2023-02-16 19:00:00,0.958904109589041,115.64991607313071,6.257142857142857,723.6380462861607
CUST0479,314.6648113935249,2,2022-10-25 18:00:00,2023-01-05 13:00:00,0.19452054794520549,157.33240569676244,10.28169014084507,1617.643044487839
CUST0480,518.9415952316549,6,2022-07-03 04:00:00,2023-02-11 23:00:00,0.6109589041095891,86.49026587194248,9.820627802690582,849.3887096840988
CUST0481,559.9727952547477,6,2022-05-15 05:00:00,2023-01-04 06:00:00,0.6410958904109589,93.32879920912461,9.358974358974358,873.4618387520635
CUST0482,303.5159623554461,3,2022-03-21 21:00:00,2022-07-03 02:00:00,0.2821917808219178,101.17198745181537,10.631067961165048,1075.5662743663866
CUST0483,808.4781565497082,6,2022-05-08 17:00:00,2022-11-19 03:00:00,0.5315068493150685,134.74635942495135,11.288659793814432,1521.1058100033167
CUST0484,113.18251268266908,2,2022-04-07 12:00:00,2022-08-09 16:00:00,0.33972602739726027,56.59125634133454,5.887096774193549,333.1582026546308
CUST0485,1296.6877857952227,11,2022-01-09 13:00:00,2023-01-28 19:00:00,1.0520547945205478,117.8807077995657,10.455729166666668,1232.52875472723
CUST0486,300.81767408338453,3,2022-06-21 09:00:00,2022-10-20 18:00:00,0.3315068493150685,100.27255802779484,9.049586776859503,907.4252152102093
CUST0487,25.690972535897583,1,2023-02-08 04:00:00,2023-02-08 04:00:00,1.0,25.690972535897583,1.0,25.690972535897583
CUST0488,713.2136699681835,6,2022-01-27 05:00:00,2022-10-19 21:00:00,0.726027397260274,118.86894499469724,8.264150943396226,982.3509039184413
CUST0489,277.49576273858776,6,2022-01-15 09:00:00,2022-08-28 13:00:00,0.6164383561643836,46.24929378976463,9.733333333333333,450.15979288704233
CUST0490,881.7588777489672,8,2022-01-22 10:00:00,2022-11-28 02:00:00,0.8465753424657534,110.2198597186209,9.449838187702266,1041.5598394122105
CUST0491,478.3583535933416,5,2022-03-14 18:00:00,2023-01-03 13:00:00,0.8054794520547945,95.67167071866831,6.207482993197279,593.8802689169036
CUST0492,526.192551498692,4,2022-02-05 04:00:00,2023-01-27 05:00:00,0.9753424657534246,131.548137874673,4.1011235955056184,539.4951721826477
CUST0493,517.2769362200072,7,2022-01-06 09:00:00,2023-01-08 22:00:00,1.0054794520547945,73.89670517428674,6.961852861035423,514.4579883386992
CUST0494,965.4567180494803,8,2022-03-17 23:00:00,2023-01-23 12:00:00,0.852054794520548,120.68208975618504,9.389067524115754,1133.0922896722195
CUST0495,544.7454638602148,6,2022-04-27 06:00:00,2022-12-27 10:00:00,0.6684931506849315,90.79091064336914,8.975409836065573,814.885632413846
CUST0496,192.9085813726329,3,2022-08-26 13:00:00,2023-02-04 19:00:00,0.4438356164383562,64.3028604575443,6.7592592592592595,434.6397049445124
CUST0497,406.7592269191198,5,2022-01-21 01:00:00,2022-05-31 12:00:00,0.3561643835616438,81.35184538382396,14.03846153846154,1142.0547525036825
CUST0498,405.4438458100496,3,2022-05-03 15:00:00,2023-02-02 04:00:00,0.7506849315068493,135.14794860334987,3.9963503649635035,540.098553725066
CUST0499,763.8252381930416,8,2022-01-31 06:00:00,2023-01-22 18:00:00,0.9753424657534246,95.4781547741302,8.202247191011237,783.1354267990456
CUST0500,1135.7385299565155,7,2022-02-06 04:00:00,2022-12-13 08:00:00,0.8493150684931506,162.24836142235935,8.241935483870968,1337.240527206865
CUST0501,249.6012549113574,4,2022-04-13 09:00:00,2023-01-29 05:00:00,0.7945205479452054,62.40031372783935,5.0344827586206895,314.15330359532913
CUST0502,457.0814145972769,4,2022-02-10 20:00:00,2023-01-17 16:00:00,0.9315068493150684,114.27035364931922,4.294117647058823,490.69034214119426
CUST0503,788.731872429878,7,2022-01-07 20:00:00,2023-01-19 04:00:00,1.0301369863013699,112.67598177569685,6.795212765957447,765.657269779004
CUST0504,438.4585012382953,5,2022-02-25 17:00:00,2022-09-12 14:00:00,0.5424657534246575,87.69170024765906,9.217171717171718,808.2694593534231
CUST0505,930.1215327868122,6,2022-02-07 21:00:00,2022-11-30 07:00:00,0.8082191780821918,155.0202554644687,7.423728813559322,1150.8283371769032
CUST0506,530.867623620491,3,2022-03-31 06:00:00,2022-12-13 23:00:00,0.7041095890410959,176.95587454016368,4.260700389105058,753.9559635077013
CUST0507,106.70222938704924,2,2022-08-12 03:00:00,2022-12-13 17:00:00,0.336986301369863,53.35111469352462,5.934959349593496,316.6366969615689
CUST0508,507.43076784959857,7,2022-06-20 03:00:00,2023-01-03 11:00:00,0.5397260273972603,72.49010969279979,12.969543147208121,940.1636054066165
CUST0509,581.1025163252915,6,2022-01-04 08:00:00,2022-09-13 06:00:00,0.6876712328767123,96.85041938754858,8.725099601593627,845.0295556124757
CUST0510,325.6062024902198,4,2022-01-17 18:00:00,2022-10-31 19:00:00,0.7863013698630137,81.40155062255495,5.087108013937282,414.09848051892067
CUST0511,618.3884407694959,5,2022-01-02 17:00:00,2022-07-23 12:00:00,0.5506849315068493,123.67768815389918,9.079601990049753,1122.9441834868958
CUST0512,145.2724289481026,2,2022-01-23 14:00:00,2022-09-14 17:00:00,0.6410958904109589,72.6362144740513,3.1196581196581197,226.60015626520277
CUST0513,871.9895773407608,5,2022-01-26 21:00:00,2023-01-20 23:00:00,0.9835616438356164,174.39791546815215,5.083565459610028,886.5632193018878
CUST0514,346.82478178968967,3,2022-03-15 19:00:00,2022-09-30 20:00:00,0.5452054794520548,115.60826059656323,5.50251256281407,636.135906297672
CUST0515,433.48363837319573,6,2022-04-17 20:00:00,2023-01-31 07:00:00,0.7890410958904109,72.24727306219928,7.604166666666667,549.3803055771405
CUST0516,1081.8455716669462,9,2022-01-29 17:00:00,2023-02-14 14:00:00,1.0410958904109588,120.20506351854958,8.644736842105264,1039.141141206409
CUST0517,859.5886593028589,5,2022-03-04 12:00:00,2022-09-02 23:00:00,0.4986301369863014,171.9177318605718,10.027472527472527,1723.900333217272
CUST0518,639.3578642158687,6,2022-01-20 18:00:00,2023-01-31 20:00:00,1.0301369863013699,106.55964403597812,5.824468085106383,620.6532458478513
CUST0519,438.20344822641596,4,2022-05-22 07:00:00,2022-10-12 05:00:00,0.38904109589041097,109.55086205660399,10.28169014084507,1126.3680183284634
CUST0520,807.8837351868087,9,2022-04-11 22:00:00,2023-02-15 18:00:00,0.8465753424657534,89.76485946520097,10.63106796116505,954.2963214989813
CUST0521,733.1029330743479,8,2022-01-06 17:00:00,2023-01-23 21:00:00,1.0465753424657533,91.63786663429349,7.643979057591624,700.4779334349137
CUST0522,448.6931417392787,4,2022-01-29 02:00:00,2023-02-14 03:00:00,1.0438356164383562,112.17328543481968,3.832020997375328,429.8503851308051
CUST0523,406.6243328725819,4,2022-05-30 06:00:00,2023-02-12 12:00:00,0.7068493150684931,101.65608321814547,5.658914728682171,575.2631065833039
CUST0524,365.39176996268577,5,2022-02-19 11:00:00,2023-02-11 15:00:00,0.9780821917808219,73.07835399253716,5.112044817927171,373.579820830197
CUST0525,489.6206073821293,6,2022-01-09 21:00:00,2023-02-21 04:00:00,1.115068493150685,81.60343456368823,5.380835380835381,439.09464789797846
CUST0526,682.0346557138428,6,2022-02-20 23:00:00,2022-11-09 21:00:00,0.7150684931506849,113.67244261897379,8.39080459770115,953.8032541592054
CUST0527,332.0132978594271,3,2022-04-12 15:00:00,2022-12-01 02:00:00,0.6356164383561644,110.6710992864757,4.719827586206896,522.3485074081503
CUST0528,636.6413170543269,5,2022-09-30 01:00:00,2023-01-03 23:00:00,0.2602739726027397,127.32826341086539,19.210526315789476,2446.0429549982036
CUST0529,373.74956880857076,4,2022-06-16 07:00:00,2023-02-13 02:00:00,0.6602739726027397,93.43739220214269,6.058091286307055,566.0522515150553
CUST0530,431.1109187918842,5,2022-04-21 19:00:00,2023-02-19 21:00:00,0.8328767123287671,86.22218375837684,6.003289473684211,517.6167281547295
CUST0531,516.5008383958208,3,2022-05-08 01:00:00,2023-02-05 23:00:00,0.7479452054794521,172.16694613194025,4.010989010989011,690.5597289907494
CUST0532,652.4220017887206,6,2022-02-26 13:00:00,2023-01-24 07:00:00,0.9068493150684932,108.73700029812011,6.61631419939577,719.4381590721541
CUST0533,174.3120123704857,4,2022-06-27 08:00:00,2023-01-01 07:00:00,0.5123287671232877,43.57800309262142,7.807486631016043,340.2346765520175
CUST0534,379.270412510531,5,2022-02-19 05:00:00,2022-11-23 14:00:00,0.7589041095890411,75.8540825021062,6.588447653429603,499.7606518640571
CUST0535,243.2062677337958,4,2022-04-05 08:00:00,2023-02-12 18:00:00,0.8575342465753425,60.80156693344895,4.664536741214057,283.61114288445833
CUST0536,348.3739978013931,4,2022-06-05 17:00:00,2023-01-24 15:00:00,0.6356164383561644,87.09349945034828,6.293103448275861,548.0884017133985
CUST0537,801.1423090094289,7,2022-02-22 14:00:00,2023-02-02 23:00:00,0.9452054794520548,114.44890128706128,7.405797101449275,847.5853414157726
CUST0538,596.5822225356724,6,2022-01-22 23:00:00,2023-02-08 19:00:00,1.0438356164383562,99.43037042261206,5.748031496062992,571.5289008543842
CUST0540,640.627821855606,8,2022-02-10 13:00:00,2022-12-29 21:00:00,0.8821917808219178,80.07847773195076,9.068322981366459,726.1774999294912
CUST0541,500.02051006380105,4,2022-01-09 19:00:00,2022-09-23 13:00:00,0.7013698630136986,125.00512751595026,5.703125,712.9198678644038
CUST0542,877.2400935961352,7,2022-02-16 17:00:00,2023-01-05 05:00:00,0.8821917808219178,125.32001337087647,7.934782608695651,994.3870626167371
CUST0543,265.59916674822875,3,2022-02-25 00:00:00,2022-11-06 16:00:00,0.6958904109589041,88.53305558274292,4.3110236220472435,381.6680939492263
CUST0544,375.9964029982874,4,2022-06-22 04:00:00,2023-02-19 01:00:00,0.6602739726027397,93.99910074957185,6.058091286307055,569.4551331716801
CUST0546,1292.8077033177926,10,2022-02-17 10:00:00,2023-02-14 01:00:00,0.989041095890411,129.28077033177925,10.110803324099722,1307.1324424127263
CUST0547,404.7086328483105,5,2022-01-20 07:00:00,2023-02-13 14:00:00,1.0657534246575342,80.94172656966211,4.691516709511569,379.7394626982863
CUST0548,353.73295974044004,4,2022-02-25 03:00:00,2023-01-30 00:00:00,0.9260273972602739,88.43323993511001,4.319526627218935,381.9897346309486
CUST0549,419.3914804025193,4,2022-04-19 07:00:00,2023-01-07 17:00:00,0.7205479452054795,104.84787010062982,5.551330798479087,582.045210444561
CUST0550,645.9272699414663,5,2022-03-03 23:00:00,2023-01-17 23:00:00,0.8767123287671232,129.18545398829326,5.703125,736.7607922769851
CUST0551,774.5825318317266,4,2022-01-15 13:00:00,2023-01-05 01:00:00,0.9698630136986301,193.64563295793164,4.124293785310734,798.651480560961
CUST0552,432.7815366701949,3,2022-03-17 14:00:00,2022-11-06 23:00:00,0.6410958904109589,144.2605122233983,4.679487179487179,675.0652174556459
CUST0553,671.6387111107836,6,2022-04-16 21:00:00,2023-02-01 18:00:00,0.7945205479452054,111.93978518513059,7.551724137931035,845.3383777773655
CUST0554,909.6122709105908,7,2022-03-03 11:00:00,2023-01-25 12:00:00,0.8986301369863013,129.9446101300844,7.789634146341464,1012.2209722023345
CUST0555,352.67257992939767,2,2022-07-06 16:00:00,2022-08-09 14:00:00,0.09041095890410959,176.33628996469884,22.12121212121212,3900.772474976671
CUST0556,457.3323687793082,4,2022-11-10 02:00:00,2023-02-17 10:00:00,0.27123287671232876,114.33309219482705,14.747474747474747,1686.124389943914
CUST0557,926.3304891877018,8,2022-01-10 06:00:00,2023-02-04 22:00:00,1.0684931506849316,115.79131114846273,7.487179487179487,866.9503296243876
CUST0558,315.06793292367985,4,2022-06-28 10:00:00,2023-02-10 18:00:00,0.6219178082191781,78.76698323091996,6.431718061674009,506.6070287098817
CUST0559,1328.0015761624263,11,2022-02-26 16:00:00,2023-02-05 12:00:00,0.9397260273972603,120.72741601476604,11.705539358600582,1413.17951982299
CUST0560,702.6036865115552,7,2022-01-27 03:00:00,2022-09-25 07:00:00,0.6602739726027397,100.37195521593647,10.601659751037346,1064.1093177457167
CUST0561,683.5486670707406,7,2022-03-11 07:00:00,2023-02-07 19:00:00,0.9123287671232877,97.64980958153437,7.672672672672673,749.2350254679288
CUST0562,117.897502203069,1,2023-01-16 09:00:00,2023-01-16 09:00:00,1.0,117.897502203069,1.0,117.897502203069
CUST0563,670.0584111212496,7,2022-01-03 03:00:00,2022-12-28 06:00:00,0.9835616438356164,95.72263016017851,7.116991643454039,681.257158939432
CUST0564,468.8245730603028,5,2022-01-09 08:00:00,2022-10-14 15:00:00,0.7616438356164383,93.76491461206055,6.564748201438849,615.5430545575917
CUST0565,420.4813544224269,4,2022-01-04 00:00:00,2023-02-12 05:00:00,1.106849315068493,105.12033860560672,3.6138613861386144,379.8903325846184
CUST0566,711.1894218575105,6,2022-01-04 21:00:00,2023-01-12 23:00:00,1.021917808219178,118.53157030958509,5.871313672922253,695.9360294316123
CUST0567,841.8727235958225,5,2022-03-08 13:00:00,2023-02-07 01:00:00,0.9178082191780822,168.3745447191645,5.447761194029851,917.2643107835081
CUST0568,329.3743266100762,2,2022-09-13 19:00:00,2022-10-15 11:00:00,0.08493150684931507,164.6871633050381,23.548387096774196,3878.1170713767037
CUST0569,422.29679477968773,5,2022-02-04 06:00:00,2023-01-26 10:00:00,0.9753424657534246,84.45935895593755,5.126404494382022,432.97283734434274
CUST0570,614.7636137407512,6,2022-01-21 21:00:00,2022-11-09 02:00:00,0.7972602739726027,102.46060229012521,7.5257731958762895,771.0952543483651
CUST0571,629.868290283187,5,2022-04-04 10:00:00,2022-11-09 14:00:00,0.6,125.97365805663739,8.333333333333334,1049.7804838053116
CUST0572,272.49495632496865,4,2022-04-07 03:00:00,2023-01-08 02:00:00,0.7534246575342466,68.12373908124216,5.309090909090909,361.67512384950385
CUST0573,347.1039131661633,5,2022-06-15 22:00:00,2022-11-04 17:00:00,0.3863013698630137,69.42078263323266,12.943262411347517,898.5314064230467
CUST0574,681.2280682088946,6,2022-02-25 19:00:00,2023-02-01 21:00:00,0.9342465753424658,113.5380113681491,6.422287390029325,729.1737386986701
CUST0575,1063.822269780309,9,2022-01-24 07:00:00,2023-01-14 18:00:00,0.9726027397260274,118.20247442003432,9.253521126760564,1093.7890942811628
CUST0576,406.2654616220303,4,2022-04-24 19:00:00,2023-02-19 15:00:00,0.821917808219178,101.56636540550757,4.866666666666667,494.2896449734702
CUST0577,338.3202149963229,2,2022-03-28 19:00:00,2022-08-01 15:00:00,0.3424657534246575,169.16010749816144,5.840000000000001,987.8950277892629
CUST0578,635.7386477980225,5,2022-01-10 04:00:00,2022-11-30 13:00:00,0.8876712328767123,127.1477295596045,5.632716049382716,716.1870569329575
CUST0579,536.5704469504162,5,2022-03-03 07:00:00,2023-01-30 22:00:00,0.9123287671232877,107.31408939008324,5.48048048048048,588.1327721828886
CUST0580,477.7318187108664,4,2022-04-01 14:00:00,2022-12-20 05:00:00,0.7178082191780822,119.4329546777166,5.572519083969465,665.5424191964358
CUST0581,720.3316292084027,6,2022-01-27 13:00:00,2023-02-12 17:00:00,1.0438356164383562,120.05527153473378,5.748031496062992,690.0814820500445
CUST0582,829.0434770882798,6,2022-06-13 01:00:00,2023-01-23 07:00:00,0.6136986301369863,138.17391284804663,9.776785714285714,1350.8967372197415
CUST0583,624.4810479337875,5,2022-06-06 13:00:00,2023-01-31 23:00:00,0.6547945205479452,124.89620958675751,7.635983263598327,953.7053660913492
CUST0584,544.234839191735,5,2022-04-13 13:00:00,2023-02-20 12:00:00,0.8547945205479452,108.846967838347,5.8493589743589745,636.6849881569976
CUST0585,230.88901790113326,3,2022-03-29 11:00:00,2022-11-05 07:00:00,0.6027397260273972,76.96300596704442,4.9772727272727275,383.0658706086984
CUST0586,395.37662751712014,4,2022-04-06 21:00:00,2023-02-04 14:00:00,0.8301369863013699,98.84415687928004,4.818481848184819,476.2787757219434
CUST0587,188.3150684847144,2,2022-01-17 08:00:00,2022-06-05 01:00:00,0.3780821917808219,94.1575342423572,5.2898550724637685,498.07971012261424
CUST0588,1139.1838555021266,11,2022-02-05 00:00:00,2023-02-06 18:00:00,1.0027397260273974,103.5621686820115,10.969945355191255,1136.0713313067654
CUST0589,886.4842126855531,7,2022-04-05 21:00:00,2022-12-22 18:00:00,0.7123287671232876,126.64060181222187,9.826923076923077,1244.4874524239494
CUST0590,601.0562000832762,4,2022-03-12 07:00:00,2023-01-28 09:00:00,0.8821917808219178,150.26405002081904,4.534161490683229,681.3214690384962
CUST0591,307.2007283197049,2,2022-04-11 23:00:00,2022-11-20 03:00:00,0.6082191780821918,153.60036415985246,3.288288288288288,505.08227854365896
CUST0592,547.9814887962149,3,2022-04-14 22:00:00,2022-12-29 12:00:00,0.7068493150684931,182.66049626540496,4.244186046511628,775.2451294985211
CUST0593,638.8083025576192,7,2022-01-07 01:00:00,2023-01-19 12:00:00,1.0328767123287672,91.25832893680274,6.777188328912466,618.4748817865543
CUST0594,542.3361792952232,7,2022-03-25 13:00:00,2023-01-31 11:00:00,0.852054794520548,77.47659704217475,8.215434083601286,636.503876021725
CUST0595,364.3559974629957,4,2022-02-23 11:00:00,2023-01-11 07:00:00,0.8794520547945206,91.08899936574892,4.548286604361371,414.2988756199172
CUST0596,531.8523918684707,6,2022-02-02 17:00:00,2023-02-20 02:00:00,1.0465753424657533,88.64206531141178,5.732984293193717,508.1835681465754
CUST0597,309.7925875374933,4,2022-09-19 10:00:00,2023-01-19 07:00:00,0.3315068493150685,77.44814688437333,12.066115702479339,934.4983012494633
CUST0598,1236.4664106813311,8,2022-03-04 09:00:00,2022-12-18 03:00:00,0.7890410958904109,154.5583013351664,10.13888888888889,1567.0494440926593
CUST0599,270.91248132625327,3,2022-11-16 07:00:00,2023-01-30 13:00:00,0.2054794520547945,90.30416044208442,14.600000000000001,1318.4407424544327
CUST0600,124.73792778246582,2,2022-12-11 10:00:00,2023-01-05 09:00:00,0.06575342465753424,62.36896389123291,30.41666666666667,1897.0559850250013
CUST0601,468.80825083935144,5,2022-01-03 18:00:00,2022-12-11 14:00:00,0.9342465753424658,93.76165016787029,5.351906158357771,501.8035529512119
CUST0602,639.5780476834838,5,2022-06-04 13:00:00,2022-11-07 21:00:00,0.4273972602739726,127.91560953669675,11.698717948717949,1496.448637208151
CUST0603,113.88384327930848,1,2022-09-12 22:00:00,2022-09-12 22:00:00,1.0,113.88384327930848,1.0,113.88384327930848
CUST0604,482.7390269945653,4,2022-02-19 02:00:00,2022-07-23 03:00:00,0.42191780821917807,120.68475674864132,9.480519480519481,1144.154187357249
CUST0605,684.3587926798753,5,2022-01-31 13:00:00,2022-12-20 11:00:00,0.8821917808219178,136.87175853597506,5.667701863354037,775.7483208948897
CUST0606,665.9599923487189,4,2022-10-25 05:00:00,2022-12-26 17:00:00,0.16986301369863013,166.4899980871797,23.548387096774196,3920.5709226981035
CUST0607,633.030658089851,5,2022-01-21 04:00:00,2022-12-18 07:00:00,0.9068493150684932,126.6061316179702,5.5135951661631415,698.054955295455
CUST0608,650.942373039579,8,2022-04-20 20:00:00,2023-01-28 12:00:00,0.7726027397260274,81.36779662994738,10.354609929078013,842.5317948916536
CUST0609,560.0647296818784,4,2022-01-14 12:00:00,2023-02-03 11:00:00,1.0520547945205478,140.0161824204696,3.802083333333334,532.3531935778271
CUST0610,900.6205395936929,9,2022-03-18 05:00:00,2023-02-09 19:00:00,0.8986301369863013,100.06894884374366,10.015243902439025,1002.2149297307864
CUST0611,438.38937246033834,6,2022-06-17 13:00:00,2023-01-25 01:00:00,0.6054794520547945,73.0648954100564,9.90950226244344,724.036746371147
CUST0612,537.3154371232833,4,2022-06-11 14:00:00,2023-01-20 06:00:00,0.6082191780821918,134.32885928082084,6.576576576576576,883.4240295044973
CUST0613,1105.366929749492,8,2022-01-08 08:00:00,2022-12-01 04:00:00,0.8931506849315068,138.1708662186865,8.957055214723926,1237.604077787008
CUST0614,320.6269748272444,4,2022-05-12 11:00:00,2022-10-28 01:00:00,0.4602739726027397,80.1567437068111,8.69047619047619,696.600272690144
CUST0615,321.2054294580038,5,2022-03-25 22:00:00,2022-12-31 07:00:00,0.7671232876712328,64.24108589160076,6.517857142857143,418.71422054346925
CUST0616,560.3448720833618,6,2022-03-02 05:00:00,2023-01-14 01:00:00,0.8684931506849315,93.39081201389364,6.908517350157728,645.1920451433031
CUST0617,206.68656622141145,3,2022-01-31 20:00:00,2023-01-31 14:00:00,0.9972602739726028,68.89552207380382,3.008241758241758,207.25438645828345
CUST0618,1035.0029813614065,8,2022-05-13 07:00:00,2022-12-13 16:00:00,0.5863013698630137,129.3753726701758,13.64485981308411,1765.3088233500623
CUST0619,575.5893107692729,4,2022-05-03 22:00:00,2023-02-12 06:00:00,0.7780821917808219,143.8973276923182,5.140845070422535,739.7538677140302
CUST0620,1111.9438899243394,9,2022-03-26 04:00:00,2023-02-09 08:00:00,0.8767123287671232,123.54932110270437,10.265625,1268.3109994449496
CUST0621,861.8213301356396,5,2022-05-10 17:00:00,2023-01-30 01:00:00,0.7232876712328767,172.36426602712794,6.912878787878788,1191.533278407229
CUST0622,347.7437487530196,4,2022-09-17 12:00:00,2023-02-20 09:00:00,0.4246575342465753,86.9359371882549,9.419354838709678,818.8804406119494
CUST0623,496.45009976866186,5,2022-02-23 06:00:00,2023-01-06 11:00:00,0.8684931506849315,99.29001995373237,5.757097791798107,571.6223546232226
CUST0624,682.9299152241807,6,2022-01-16 05:00:00,2022-11-14 20:00:00,0.8273972602739726,113.82165253736345,7.251655629139073,825.3954273404833
CUST0625,547.2996152463667,5,2022-02-20 14:00:00,2023-01-22 01:00:00,0.9178082191780822,109.45992304927333,5.447761194029851,596.3115210893249
CUST0626,149.7665923512953,1,2022-01-22 02:00:00,2022-01-22 02:00:00,1.0,149.7665923512953,1.0,149.7665923512953
CUST0627,644.920970466629,4,2022-03-05 14:00:00,2022-12-30 15:00:00,0.821917808219178,161.23024261665725,4.866666666666667,784.6538474010654
CUST0628,1033.3866588034712,8,2022-01-11 07:00:00,2022-11-02 19:00:00,0.8082191780821918,129.1733323504339,9.898305084745763,1278.5970524178542
CUST0629,626.6531145156284,7,2022-03-25 03:00:00,2023-01-01 18:00:00,0.7726027397260274,89.52187350223264,9.060283687943262,811.0935702063985
CUST0630,354.4723363756321,6,2022-04-24 02:00:00,2022-11-21 06:00:00,0.5780821917808219,59.078722729272016,10.37914691943128,613.1867430194584
CUST0631,573.6723117408769,4,2022-05-08 21:00:00,2023-02-13 15:00:00,0.7671232876712328,143.41807793521923,5.214285714285714,747.8228349479289
CUST0632,732.0554940993044,5,2022-03-17 03:00:00,2022-09-23 23:00:00,0.5205479452054794,146.41109881986088,9.605263157894738,1406.3171334012955
CUST0633,401.97011484324383,4,2022-01-11 06:00:00,2022-08-01 14:00:00,0.5534246575342465,100.49252871081096,7.227722772277229,726.3321382068516
CUST0634,900.7315346741575,8,2022-01-26 20:00:00,2023-02-14 04:00:00,1.0493150684931507,112.59144183426969,7.624020887728459,858.399504323936
CUST0635,295.76113152758376,3,2022-04-01 22:00:00,2022-09-26 08:00:00,0.4849315068493151,98.58704384252792,6.186440677966101,609.9028983478422
CUST0636,196.36569306475218,2,2022-01-25 21:00:00,2023-02-15 21:00:00,1.0575342465753426,98.18284653237609,1.8911917098445594,185.68258541097032
CUST0637,547.4031582938406,5,2022-04-21 15:00:00,2023-02-15 09:00:00,0.8191780821917808,109.48063165876813,6.103678929765887,668.2346246730832
CUST0638,410.20711496245474,4,2022-06-11 06:00:00,2022-11-24 14:00:00,0.4547945205479452,102.55177874061368,8.795180722891565,901.9614274776866
CUST0639,831.0271030594772,8,2022-02-20 20:00:00,2023-02-02 07:00:00,0.947945205479452,103.87838788243465,8.439306358381502,876.6615393546508
CUST0640,501.8893895522917,5,2022-01-18 22:00:00,2022-10-11 21:00:00,0.726027397260274,100.37787791045834,6.886792452830188,691.2816120248546
CUST0641,482.7623603469235,3,2022-01-15 16:00:00,2022-12-05 23:00:00,0.8876712328767123,160.92078678230783,3.3796296296296298,543.8526590327996
CUST0642,623.6660508080474,4,2022-01-13 01:00:00,2023-02-15 02:00:00,1.0904109589041096,155.91651270201186,3.6683417085427137,571.9550465953199
CUST0643,228.55465839147593,3,2022-01-08 11:00:00,2023-02-06 22:00:00,1.0794520547945206,76.18488613049198,2.779187817258883,211.73210739311855
CUST0644,567.2115647320966,5,2022-05-05 13:00:00,2022-12-15 04:00:00,0.6109589041095891,113.44231294641932,8.183856502242152,928.3956104359429
CUST0645,314.25185299490914,3,2022-02-19 09:00:00,2022-09-15 22:00:00,0.5698630136986301,104.75061766496971,5.264423076923077,551.4515689574126
